CDB_ID,Party_NumberĿ,Account(Customer_Name),Country_Code_Only
723,230919,SAMSUNG CARD CO LTD,KR
724,230920,PT XL AXIATA TBK,ID
725,230921,UNIVERSITY MCGILL,CA
726,230922,EUJIN PLATFORM CHEONAN,KR
729,230923,ASSOCIATED MOTORWAYS PVT LTD.,AE
730,230924,FUJITSU LIMITED (OEM),JP
731,230925,SEOYON CO. LTD,KR
733,230926,ACCENTURE SERVICES PVT LTD,IN
735,230927,MSIG HOLDINGS (ASIA) PTE LTD,SG
737,230928,HAVELLS INDIA LTD,IN
741,230929,CJ OLIVENETWORKS,KR
742,230930,SUN PHARMACEUTICALS INDUSTRIES LTD,IN
744,230931,SYNGENTA SERVICES PRIVATE LTD,IN
746,230932, VALTORI VAKA,FI
747,230933,YANCOAL AUSTRALIA LTD,AU
748,230934,ZHEJIANG QINYUAN WATERTREATMENT S T CO LTD,CN
749,230935,VAUDOISE ASSURANCES,CH
753,230936,CIGNA HEALTH SOLUTIONS INDIA PVT,IN
757,230937,GELIR IDARESI BASKANLIGI,TR
758,230938,INFORMATION & COMMUNICATION TECHNOLOGY W.L.L,QA
759,230939,ROSS STORES INC,US
761,230940,MINISTRY OF FOREIGN AFFAIRS,TH
762,230941,NGAN HANG TMCP HANG HAI VIET NAM,VN
764,230942,SINGAPORE CIVIL DEFENCE FORCE,SG
765,230943,DEDALUS HEALTHCARE GMBH,DE
766,230944,LSEG BUSINESS SERVICES LTD,GB
767,230945,UNITED HIAS / OPE VIENNA OVERSEAS PROCESSING ENTITY,AT
773,230946,THE BANK OF PUNJAB,PK
774,230947,UNITED OVERSEAS BANK LTD,MY
775,230948,KOREA YOUTH COUNSELLING WELFARE INSTITUTE,KR
776,230949,EMIRATES GLOBAL ALUMINUM EGA,AU
778,230950,BULUTISTAN,TR
780,230951,"KPMG LUXEMBOURG, SOCIETE COOPERATIV",LU
781,230952,CANON,IN
782,230953,ALROSTAMANI GROUP,AE
783,230954,SIX GROUP SERVICES AG,CH
786,230955,"ATOS IT OUTSOURCING SERVICES, LLC",US
787,230956,SAUDI INSTALLMENT HOUSE,SA
788,230957,ALLIANZ ASSET MANAGEMENT OF AMERICA LP,US
790,230958,THALES SERVICES,FR
792,230959,LION PTY LTD,AU
795,230960,KAMAL OSMAN JAMJOOM TRADING LLC,AE
797,230961,ION TRADING UK LTD,GB
798,230962,INSIGHT INVESTMENT SERVICES LTD,GB
799,230963,DHL INFORMATION SERVICES (EUROPE) SRO,MY
800,230964,MERSEYSIDE POLICE,GB
801,230965,AIG HOSPITALS,IN
805,230966,TECHNICATOME,FR
806,230967,DST INTERNATIONAL,KR
807,230968,SIEMENS ENERGY INDUSTRIAL TURBOMACHINERY INDIA PRIVATE LTD,IN
810,230969,MANNAI TRADING,QA
811,230970,MINISTRY OF FINANCE BAHRAIN,BH
816,230971,OXYA FRANCE S.A.S.U.,US
817,230972,ENGRO CORPORATION LTD,PK
819,230973,NATIONAL UNIVERSITY HEALTH SYSTEM,SG
820,230974,MINISTRY OF TRADE & INDUSTRY-MINISTRY HEADQUARTER,SG
824,230975,DRAGON OIL TURKMENISTAN LTD,AE
826,230976,ACCOUNTANT-GENERAL'S DEPARTMENT,SG
827,230977,ABU DHABI AVIATION,AE
830,230978,CISCO SYSTEMS INC,US
832,230979,FINANSBANK AS,TR
834,230980,MARRIOTT INTERNATIONAL HOTELS INC,US
835,230981,MINISTERIUM FUER ARBEIT GESUNDHEIT,DE
836,230982,BNP PARIBAS INDIA SOLUTIONS PRIVATE LTD,US
837,230983,JV GOKAL & CO PRIVATE LTD,IN
838,230984,FRIGOGLASS S.A.I.C.,GR
842,230985,CANADIAN NATIONAL RAILWAY,CA
844,230986,FIDELITY NATIONAL INFORMATION SERVICES INC,US
847,230987,KIA MOTORS,KR
848,230988,GTT HOLDINGS LIMITED,GB
849,230989,ALMINA-MINAS DO ALENTEJO SA,PT
850,230990,ALCOA OF AUSTRALIA LIMITED,US
851,230991,HDB FINANCIAL SERVICES LTD,IN
853,230992,ANGLIAN WATER GROUP LTD,GB
855,230993,CREDIT DU MAROC,MA
856,230994,COFIROUTE,IE
858,230995,SPARROW HEALTH SYSTEM,US
859,230996,GIVAUDAN INTERNATIONAL SA,PK
865,230997,BIMSA ULUSLARARASI IS BILGI VE YONETIM SISTEMLERI A.S.,TR
868,230998,UNIVERSITY OF TRINIDAD & TOBAGO,TT
869,230999,SANDETEL,ES
875,231000,EXELON,US
877,231001,INFORMATION EGOVERNMENT AUTHORITY IGA,BH
878,231002,BANQUE NATIONALE POUR LE DÉVELOPPEMENT ECONOMIQUE,SN
879,231003,INSIGHT,US
880,231004,EUROFIGHTER JAGDFLUGZEUG GMBH,DE
881,231005,CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S/A,BR
882,231006,COMPANHIA DE DESENVOLVIMENTO DO COMPLEXO INDUSTRIAL E PORTUARIO DO PECEM - CIPP,BR
884,231007,BOSTON PUBLIC HEALTH COMMISSION,US
890,231008,BUREAU OF LABOR STATISTICS,US
891,231009,GENERAL DYNAMICS INFORMATION TECHNOLOGY (GDIT)  CMS HIGLAS HOM,US
893,231010,ELC ONLINE,US
897,231011,MDC ENTERPRISE TECHNOLOGY,US
898,231012,FLSP,US
899,231013,QATAR ENGINEERING & CONSTRUCTION COMPANY WLL,QA
901,231014,FOOD & DRUG ADMINISTRATION,US
902,231015,PT TELEKOMUNIKASI SELULAR,ID
904,231016,BANCO BMG SA,BR
905,231017,CITY OF TORONTO,CA
907,231018,BOSTON SCIENTIFIC CORP,US
908,231019,NEW YORK CITY OF HUMAN RESOURCES ADMINISTRATION,US
910,231020,GRAZER WECHSELSEITIGE VERSICHERUNG AG,AT
914,231021,HEALTH NEW ENGLAND,US
915,231022,MIAMI DADE COUNTY,US
917,231023,GERBER LIFE OPPERATIONS,US
920,231024,CMPAK LTD,SG
921,231025,TOZZINI FREIRE TEIXEIRA E SILVA ADVOGADOS,BR
922,231026,US MARINE CORPS MARCENT,US
923,231027,AFFINION GROUP LLC,US
924,231028,PRICELINE.COM,US
925,231029,US COURTS,US
927,231030,CARNIVAL CORP,US
929,231031,ADTALEM GLOBAL EDUCATION,US
930,231032,SOUTHERN COMPANY SERVICES,US
931,231033,GILEAD SCIENCE,US
936,231034,NYC HUMAN RESOURCES ADMINISTRATION,US
940,231035,SOTELMA- SA,SN
941,231036,INTERTEK USA INC,US
943,231037,COPASA COMPANHIA DE SANEAMENTO DE MINAS GERAIS,BR
944,231038,CEDARCRESTONE INC,US
946,231039,FEDERAL BUREAU OF INVESTIGATION,US
947,231040,ZALE CORP,US
949,231041,FIRST PREMIER BANK,US
950,231042,CICC US SECURITIES INC,US
952,231043,LIBERTY SEGUROS SA,PT
953,231044,ORACLE AMERICA INC,US
954,231045,BOEING,US
956,231046,SCHULZ SA,BR
957,231047,BLACK KNIGHT FINANCIAL SERVICES INC,US
959,231048,PRICEWATERHOUSECOOPERS LLP,US
960,231049,JOHNSON & JOHNSON SERVICES INC,US
962,231050,AMGEN,US
963,231051,TEXAS HEALTH & HUMAN SERVICES,US
964,231052,THE BOEING CO,US
965,231053,EXPEDIA INC,US
967,231054,AT&T SERVICES INC,US
969,231055,CAMARA INTERBANCARIA DE PAGAME,BR
971,231056,NORTHWEST FISHERIES SCIENCE,US
972,231057,CENTERPOINT ENERGY INC,US
975,231058,TEXAS INSTRUMENTS INC,US
976,231059,OPTUM INC,US
977,231060,NYC FINANCIAL INFORMATION SERVICES AGENCY,US
978,231061,GLOBAL PAYMENTS INC,IN
979,231062,MARATHON PETROLEUM COMPANY LP,US
981,231063,NATIONAL PENSION SERVICE,KR
982,231064,HANWHA GENERAL INSURANCE CO LTD,KR
983,231065,COMPAL ELECTRONICS TECHNOLOGY (KUN SHAN) CO LTD,CN
984,231066,CHINA CONTINENT PROPERTY & CASUALTY INSURANCE COMPANY LTD,CN
985,231067,HEFEI CITY CLOUD DATA CENTER CO LTD,CN
986,231068,ASX OPERATIONS PTY LTD,AU
987,231069,QULIANG ELECTRONICS CO LTD,CN
988,231070,SIEMENS LTD CHINA,CN
989,231071,DBS BANK LTD,TW
991,231072,COSCO CONTAINER LINES,CN
997,231073,FIL ASIA HOLDINGS PTE LTD,HK
1000,231074,CONTEMPORARY AMPEREX TECHNOLOGY LTD,CN
1001,231075,TAIWAN HIGH SPEED RAIL CORP,TW
1003,231076,CHINA CONSTRUCTION BANK CORPORATION,CN
1004,231077,AIRPORT AUTHORITY HONG KONG,HK
1006,231078,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CN
1007,231079,SHIN KONG COMMERCIAL BANK,TW
1009,231080,AVARY HOLDING (SHENZHEN)CO LTD,CN
1013,231081,NANXING MACHINERY CO LTD,CN
1016,231082,MINISTRY OF EDUCATION SINGAPORE,SG
1017,231083,THE DAI-ICHI LIFE INSURANCE COMPANY LIMITED,KH
1020,231084,DEFENCE SCIENCE AND TECHNOLOGY AGENCY,SG
1021,231085,THE HONG KONG AND CHINA GAS COMPANY LTD,HK
1022,231086,GLOBAL STORAGE,AU
1024,231087,THE HONG KONG AND CHINA GAS COMPANY LIMITED,HK
1025,231088,UAP OLD MUTUAL GROUP,KE
1027,231089,MAGNETI MARELLI (CHINA) CO LTD,CN
1029,231090,ENTERPRISE SINGAPORE,SG
1032,231091,INTERNATIONAL FAREASTERN LEASING CO. LTD.,CN
1035,231092,HISENSE GROUP CO LTD,CN
1036,231093,BEIQI FOTON AUTOMOBILE CO LTD,CN
1038,231094,CHONNAM NATIONAL UNIVERSITY,KR
1041,231095,TELIA EESTI AS,EE
1042,231096,HUAXIA BANK CREDIT CARD CENTER,CN
1045,231097,STATENS VEGVESEN OSLO,NO
1046,231098,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PVT LTD,US
1047,231099,BANK OF GANSU,CN
1049,231100,STATE BANK OF INDIA,UM
1051,231101,SANDISK INDIA DEVICE DESIGN CENTER PVT LTD,IN
1055,231102,SINGAPORE MINISTRY OF FINANCE,SG
1059,231103,FOXCONN,CN
1060,231104,MINISTRY OF DEFENCE OMAN,OM
1062,231105,MIGROS BANK AG,CH
1063,231106,ALEMBIC PHARMACEUTICALS LTD,IN
1065,231107,HYUNDAI TRANSYS.,KR
1066,231108,GUOSEN SECURITIES CO LTD,CN
1067,231109,EMIRATES HEALTH SERVICES (EHS),AE
1069,231110,CHINA MINSHENG BANKING BEIJING MANAGEMENT DEPARTMENT BUSINESS DEPARTMENT,CN
1070,231111,SAIC-GMAC AUTOMOTIVE FINANCE COMPANY LIMITED,CN
1074,231112,1LINK PVT LIMITED,PK
1075,231113,GLIT INC,KR
1079,231114,PLATFORM365 LTD,GB
1083,231115,ZHEJIANG HUA ZLINK CO LTD,CN
1084,231116,MANNAI TRADING CO. LTD,QA
1089,231117,KYNDRYL ITALIA S.P.A.,IE
1090,231118,AKBANK TAS,TR
1091,231119,ERSTE BANK AD NOVI SAD,RS
1092,231120,CENTRAL BANK OF NIGERIA,NG
1094,231121,ZHENGZHOU YUTONG BUS CO LTD,CN
1097,231122,VIVO COMMUNICATION TECHNOLOGY CO LTD,CN
1098,231123,BANK OF BAHRAIN & KUWAIT BSC,IN
1100,231124,KING YUAN ELECTRONICS CO LTD ,TW
1101,231125,SONATEL,SN
1107,231126,BMCE BANK,MA
1109,231127,WESTERN DIGITAL,US
1110,231128,NTT EUROPE LTD,ES
1112,231129,T SYSTEMS INTERNATIONAL GMBH PG8108,IN
1113,231130,DCB BANK LTD,IN
1116,231131,PUNJAB AND SIND BANK,IN
1117,231132,CITY OF JOHANNESBURG,ZA
1118,231133,COSMOTE MOBILE COMMUNICATIONS S.A.,GR
1119,231134,DTEK LLC,UA
1120,231135,ETISALAT EDCH,AE
1122,231136,MINISTRY OF HOME AFFAIRS - SINGAPORE PRISON SERVICE,SG
1123,231137,BANQUE SAUDI FRANSI (BSF),SA
1127,231138,MILLI SAVUNMA BAKANLIĞI,TR
1129,231139,INDIAN OIL CORPORATION LTD,IN
1130,231140,ECLOSIA TECHNOLOGY SERVICES LTD,ZA
1132,231141,LOGICALIS,US
1133,231142,MASREYA INFORMATION SYSTEMS - XCEED,EG
1135,231143,CREDIT AGRICOLE CIB,US
1138,231144,BT-GS (WCC) LB BROMLEY,GB
1139,231145,CAPGEMINI (TOLTEC DATA CENTRE),IN
1141,231146,EDSCHA AUTOMOTIVE,US
1142,231147,RELIANCE CORPORATE IT PARK LTD,IN
1143,231148,TIETOEVRY FINLAND OY,FI
1145,231149,SAFRAN,RO
1146,231150,SUMIKA TECHNOLOGY CO LTD,TW
1148,231151,TUNISIE TELECOM (DCSI),TN
1149,231152,TUFTS HEALTH PLAN,US
1151,231153,ALTISOURCE SOLUTIONS SARL,IN
1155,231154,VELOCITY CLEARING LLC,US
1158,231155,"EVERTEC GROUP, LLC",PR
1159,231156,INTEGER HOLDINGS CORPORATION,US
1160,231157,GIJIMA HOLDINGS (PTY) LTD,ZA
1161,231158,KANPUR SMART CITY LIMITED,IN
1163,231159,DIGITAL SUBSCRIBER MANAGEMENT AND CONSULTANCY SERVICES PVT LTD,IN
1165,231160,LOS ANGELES DEPARTMENT OF WATER & POWER,US
1167,231161,RADFORD UNIVERSITY,US
1168,231162,COSMOTE  MOBILE TELECOMMUNICATIONS S.A.,GR
1173,231163,CITY OF HOPE,US
1176,231164,COLLIER COUNTY,US
1177,231165,SOLAR APPLIED MATERIALS TECHNOLOGY CORPORATION,TW
1179,231166,Biocon Sdn Bhd,MY
1180,231167,AFFIDEA GROUP KFT,US
1182,231168,MINISTERO INTERNO CED DEL DIPARTIME,IT
1183,231169,CHEVRON PHILLIPS CHEMICAL CO,US
1187,231170,ARINC INCORPORATED,US
1190,231171,Veritas Consulting Services,US
1191,231172,WESTLAKE FINANCIAL SERVICES,US
1192,231173,IGT GLOBAL SOLUTIONS CORP,US
1193,231174,ELECTRONIC ARTS INC,IN
1198,231175,COLLEGE OF DUPAGE,US
1200,231176,ISO NEW ENGLAND INC,US
1201,231177,RESIDEO,US
1203,231178,RDTE SPAWAR PACIFIC,US
1205,231179,JR SIMPLOT CO,US
1206,231180,CATHOLIC HEALTH SERVICE CENTER OF LONG ISLAND,US
1208,231181,BUMPED INC,US
1210,231182,LOS ANGELES COUNTY OF SHERIFFS DEPARTMENT,US
1215,231183,SUPERINTENDENCIA DE OBRAS PUBLICAS SOP CE,BR
1217,231184,ILLINOIS STUDENT ASSISTANCE COMMISSION,US
1218,231185,ASPEN INSURANCE,GB
1222,231186,NC DHHS,US
1224,231187,NORWEGIAN CRUISE LINES,US
1226,231188,NEOTEL,ZA
1227,231189,PANASONIC AUTOMOTIVE SYSTEMS,US
1228,231190,C O UNC CHAPEL HILL ITS,US
1232,231191,NORTHROP GRUMMAN CORP,US
1233,231192,JAZZ SEMICONDUCTOR,US
1236,231193,DNEG,GB
1237,231194,DONGJIN SEMICHEM CO LTD,KR
1239,231195,SOFTHEON INC,US
1243,231196,LOTTE HI MART CO LTD,KR
1244,231197,SUMITOMO MITSUI BANKING CORPORATION (CHINA) LTD,CN
1245,231198,LENOVO GROUP CO LTD,CN
1246,231199,UNITED TEST AND ASSEMBLY CENTER LTD,SG
1247,231200,QINGDAO QIANWAN CONTAINERTERMINAL CO LTD,CN
1248,231201,CANON (CHINA) CO LTD,CN
1249,231202,KT CLOUD,KR
1251,231203,WASHINGTON SUBURBAN SANITARY COMMISSION,US
1252,231204,"SHANGHAI SYNTHEALL PHARMACEUTICALS CO., LTD.",CN
1254,231205,TIANJIN ZHONGHUAN SEMICONDUCTOR CO LTD,CN
1255,231206,RADIANT OPTO-ELECTRONICS CORP,TW
1256,231207,WAH HONG INDUSTRIAL CORP,TW
1259,231208,YUEXIUPROPERTY,CN
1260,231209,SK C C CO LTD,KR
1261,231210,TELEKOM MALAYSIA BERHAD,MY
1264,231211,FAR EASTONE TELECOMMUNICATIONS CO LTD,TW
1265,231212,LG ELECTRONICS INC,KR
1267,231213,HYUNDAI AUTOEVER CORPORATION,KR
1269,231214,MAX NEW YORK LIFE INSURANCE COMPANY LTD,IN
1271,231215,DEPARTMENT OF HIGHWAYS,TH
1276,231216,SHANDONG HIGH-SPEED XINLIANTECHNOLOGY CO. LTD.,CN
1279,231217,CHINA CICC WEALTH MANAGEMENT SECURITIES COMPANY LIMITED,CN
1283,231218,STRIX,CN
1290,231219,HUAXIA BANK,CN
1295,231220,MOTHERSONSUMI INFOTECH AND DESIGNS LTD,IN
1298,231221,LEONARDO SPA,IT
1299,231222,GREAT EASTERN LIFE ASSURANCE (MALAYSIA) BERHAD,MY
1307,231223,GROUP TVA INC,CA
1309,231224,ABU DHABI POLYMERS CO LTD BOROUGE,AU
1310,231225,I.N.A.S.T.I. - R.S.V.Z.,BE
1311,231226,VERTI ASSICURAZIONI S.P.A,IT
1312,231227,DTAC Trinet Co Ltd,TH
1314,231228,CHINA RESOURCES LAND (XIAMEN) LTD,CN
1315,231229,CHINA MOBILE IOT COMPANY LTD,CN
1316,231230,DUBAI COURTS,AE
1318,231231,ARM TECHNOLOGY (CHINA) CO LTD,CN
1321,231232,BANK OF SHANGRAO,CN
1322,231233,HAYAT KIMYA AS,TR
1324,231234,RAJ COMPANY INFORMATION SERVICES LTD,IN
1325,231235,"GUANGDONG ZHONGSHENG PHARMACEUTICAL CO.,LTD.",CN
1326,231236,MINISTRY OF HEALTH,SG
1330,231237,BHEL,IN
1332,231238,KLA TENCOR,US
1333,231239,GREATBATCH INC,US
1342,231240,DEFENSE THREAT REDUCTION AGENCY,US
1344,231241,CYPRUS TRADING CORPORATION PLC,GR
1345,231242,AGENCE DE RÉGULATION DES POSTES ET DES COMMUNICATION ÉLECTRONIQUES (ARPCE),CG
1347,231243,PD ALTESS,US
1350,231244,WELLS FARGO BANK NA,US
1351,231245,OMAN ALUMINIUM PROCESSING INDUSTRIES LLC,OM
1353,231246,EATON CORP,GB
1355,231247,LABCORP,IE
1356,231248,NORTHROP GRUMMAN SYSTEMS CORPORATION,US
1357,231249,ACE INFO SOLUTIONS INC,US
1359,231250,STATE ENTERPRISE POLICY OFFICE,TH
1361,231251,NEW YORK UNIVERSITY,US
1366,231252,MOBINIL  THE EGYPTIAN COMPANY FOR MOBILE SERVICES,EG
1367,231253,NYISO,US
1368,231254,DEFENSE LOGISTICS AGENCY,US
1370,231255,ABB (CHINA) LTD,CN
1371,231256,ARCH CAPITAL SERVICES INC - RALEIGH,US
1372,231257,AECHELON TECHNOLOGY,US
1374,231258,FEDEX CORPORATE SERVICES INC,US
1376,231259,CARRINGTON MORTGAGE SERVICES,US
1377,231260,KBC BANK,US
1379,231261,DRUG ENFORCEMENT ADMINISTRATION,US
1380,231262,NEW YORK CITY HOUSING AUTHORITY,US
1381,231263,DISNEY TELEVISION ANIMATION,US
1382,231264,ASSOCIATION OF AMERICAN MEDICAL COLLEGES,US
1383,231265,CERNER CORPORATION,US
1384,231266,ATRIUS HEALTH,US
1390,231267,UNITED AIRLINES,US
1398,231268,SINGAPORE AIRLINES,SG
1400,231269,STATE STREET CORP,US
1403,231270,ABBOTT LABORATORIES INC,US
1412,231271,JUNIPER NETWORKS,US
1413,231272,INVENTORY LOCATOR SERVICE LLC,US
1415,231273,SINGAPORE INSTITUTE OF MANAGEMENT,SG
1416,231274,CHHATTISGARH STATE POWER DISTRIBUTION COMPANY LTD,IN
1430,231275,SHOPPERS' STOP LTD,IN
1434,231276,SHANGHAI INSTITUTE OF QUALITY AND STANDARDIZATION,CN
1435,231277,FUJIAN RAYNEN TECHNOLOGY COLTD,CN
1437,231278,SOHAR ALUMINIUM,OM
1440,231279,WOQOOD HEAD OFFICE,QA
1442,231280,KIB-KUWAIT INTERNATIONAL BANK,KW
1445,231281,MAADEN,SA
1446,231282,MILAHA - QATAR NAVIGATION QSC,QA
1450,231283,"MESA CO., LTD",KR
1451,231284,SAINT JUDE MEDICAL INC,US
1453,231285,STANDARD CHARTERED BANK,ZA
1455,231286,MAYBANK SHARED SERVICES SDN BHD,SG
1458,231287,BANCO PAN SA,BR
1462,231288,PAYMENTS NETWORK MALAYSIA SDN BHD,MY
1464,231289,DOOWON ELECTRONICS,KR
1466,231290,ITCUBE SOLUTIONS PVT. LTD.,IN
1468,231291,BANK OF JIANGSU,CN
1469,231292,DOOSAN DIGITAL INNOVATION,KR
1470,231293,BEIJING INTEGRATED CIRCUIT HOLDINGS CO LTD,CN
1471,231294,ATS TEMPE ARIZONA,US
1474,231295,HUAFENG HUAJIN CO LTD,CN
1475,231296,BMW BRILLIANCE AUTOMOTIVE LTD,CN
1477,231297,NICE PAYMENTS CO LTD,KR
1479,231298,STARBUCKS CHINA COMPANY LTD,CN
1480,231299,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP LTD,CN
1481,231300,EASTMONEY INFORMATION CO LTD,CN
1484,231301,MOBIS INDIA MODULE PRIVATE LIMITED,IN
1490,231302,"SHANGHAI PANGOOD POWER TECHNOLOGY CO., LTD.",CN
1491,231303,BANK OF TAIWAN,TW
1497,231304,XIAMEN LOTA INTERNATIONAL CO. LTD.,CN
1502,231305,GLENFIELD INTELLIGENT TECHNOLOGY CO LTD,CN
1508,231306,THE BANK OF EAST ASIA LIMITED,HK
1509,231307,CRIMSONLOGIC PTE LTD,SG
1510,231308,WUXI ATU CO LTD,CN
1517,231309,TATA ADVANCED SYSTEMS LTD,IN
1518,231310,CORPORATION SERVICE CO,US
1519,231311,CIAT,TR
1523,231312,CHINA FOREIGN EXCHANGE TRADE SYSTEM,CN
1528,231313,MINISTRY OF INTERNATIONAL TRADE & INDUSTRY,MY
1529,231314,QATAR AIRWAYS,QA
1532,231315,"BEIJING INTERNATIONAL RESORT CO.,LTD",CN
1533,231316,OMAN ALUMINIUM ROLLING COMPANY LLC,OM
1535,231317,NIO,CN
1537,231318,PEKING UNIVERSITY THIRD HOSPITAL,CN
1538,231319,GE,AE
1541,231320,RELIANCE LIFE SCIENCES PVT LTD,IN
1542,231321,DETROIT MEDICAL CENTER,US
1545,231322,ORANGE DRC,CD
1547,231323,NUC-NATIONAL TRADING CO,KW
1549,231324,KINGDEE SOFTWARE (CHINA) CO LTD,CN
1553,231325,Itochu Techno-Solutions Corporation,JP
1555,231326,EAB SWEDEN,SE
1559,231327,Robi Axiata Limited,BD
1562,231328,"E.SUN BANK(CHINA) COMPANY,LTD.",CN
1566,231329,KOCSISTEM BILGI VE ILETISIM HIZMETLERI AS,TR
1567,231330,DIREKTORAT JENDERAL ADMINISTRASI HUKUM UMUM,ID
1569,231331,MINISTRY OF LABOUR & SOCIAL INSURANCE - SOCIAL INSURANCE SERVICES,CY
1571,231332,CENTRAL BANK OF KUWAIT,KW
1574,231333,Misr Insurance,EG
1577,231334,Affin Bank Berhad,MY
1579,231335,UNION BANK,LK
1580,231336,JUBILANT BIOSYS LTD,IN
1581,231337,HCL INFOSYSTEMS LTD,IN
1584,231338,AGENCIA DIGITAL DE ANDALUCIA,ES
1585,231339,NEDERLANDS FORENSISCH INSTITUUT,NL
1586,231340,MIGROS-GENOSSENSCHAFTS-BUND,DE
1587,231341,ORACLE UNITED STATES INC,US
1588,231342,ICICI BANK LTD,IN
1590,231343,DANAT AL EMARAT HOSPITAL,AE
1596,231344,SONATA SOFTWARE LTDBTA,IN
1605,231345,BRRD,DO
1606,231346,HUAHAI PROPERTY INSURANCECOLTD,CN
1607,231347,BCX,ZA
1611,231348,BABCOCK POWER SALES,US
1613,231349,OPTIONS TECHNOLOGY LTD,US
1616,231350,BANK OF CANADA,CA
1617,231351,FEDEX BRASIL LOGISTICA E TRANSPORTE LTDA,IN
1619,231352,BUREAU OF TENNCARE,US
1620,231353,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,BR
1621,231354,BED BATH & BEYOND,US
1622,231355,MEMPHIS LIGHT GAS & WATER DIVISION,US
1624,231356,TRIBUNAL DE JUSTICA DO ESTADO DO RIO DE JANEIRO,BR
1626,231357,HONEYWELL FM & T LLC,US
1627,231358,CHUNGHWA POST CO LTD,TW
1628,231359,ENTERPRISE HOLDINGS INC,US
1631,231360,ESIT CANADA ENTERPRISE SERVICES CO,US
1632,231361,FAIR ISAAC CO,US
1636,231362,KAISER PERMANENTE WALNUT,IN
1638,231363,GT WHOLESALE LTD,CA
1640,231364,MERKLE INC,US
1641,231365,TOKIO MARINE ASIA PTE LTD,IN
1642,231366,MYRIAD GENETICS,US
1643,231367,FAUJI FOUNDATION,PK
1644,231368,US ENVIRONMENTAL PROTECTION AGENCY,US
1647,231369,BKASH LTD,IN
1648,231370,SENAI SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL,BR
1649,231371,HRL LABORATORIES LLC,US
1650,231372,CITY OF SAN JOSE PUBLIC LIBRARY,US
1651,231373,COOPER TIRE & RUBBER COMPANY EUR,US
1654,231374,NATIONAL UNIVERSITY HOSPITAL SINGAPORE PTE LTD,SG
1658,231375,UNIVERSITY OF TEXAS APPLIED RESEARCH LABS,US
1662,231376,INTRADO CORPORATION,US
1664,231377,T SYSTEMS DO BRASIL LTDA,BR
1666,231378,OSDE,AR
1668,231379,AMPOL AUSTRALIA PETROLEUM PTY LTD,AU
1670,231380,SHINSEGAE I & C,KR
1672,231381,CHINA MOBILE GROUP ZHEJIANG CO LTD,CN
1673,231382,DONGGUAN COWELL OPTIC ELECTRONICS CO LTD,CN
1678,231383,CITIC PACIFIC MINING MANAGEMENT PTY LTD,AU
1682,231384,FUJIAN NEBULA BIG DATA APPLICATION SERVICE CO LTD,CN
1685,231385,CHINA EASTERN AIRLINES CORPORATION LIMITED,CN
1687,231386,UNITED ASIA FINANCE LTD,HK
1690,231387,RONGLIAN GROUP LTD,CN
1691,231388,INDIAN BANK,IN
1694,231389,THE GOVERNMENT HOUSING BANK,TH
1698,231390,GOVERNMENT SERVICES INSURANCE SYSTEM,PH
1699,231391,OPPENHEIMER & CO,US
1700,231392,VIACOM18 MEDIA PVT LTD,IN
1702,231393,"BENNETT, COLEMAN & CO LTD",IN
1704,231394,COMLAN,CN
1705,231395,SK HOLDINGS CO. LTD.,KR
1706,231396,SUN PHARMACEUTICAL INDUSTRY,IN
1714,231397,"BOROUGE SALES AND MARKETING (SHANGHAI) CO., LTD.",CN
1715,231398,HEJIAN TECHNOLYGY(SUZHOU) CO LTD,CN
1716,231399,INFOSYS,US
1719,231400,KPMG LLP,ES
1720,231401,PTT GLOBAL CHEMICAL PUBLIC COMPANY LTD,TH
1721,231402,DEPARTMENT OF DEFENCE,IE
1724,231403,FUBON BANK (HONG KONG) LIMITED,HK
1725,231404,"CHIA TAI TIANQING PHARMACEUTICAL GROUP CO., LTD",CN
1732,231405,"TAKARA BIOMEDICAL TECHNOLOGY (BEIJING)CO.,LTD",CN
1737,231406,POWERTECH TECHNOLOGY INC,TW
1739,231407,KEPPEL SEGHERS ENGINEERING,QA
1742,231408,AL YASRA FOOD CO,KW
1744,231409,INTEGRATED HEALTH INFORMATION SYSTEMS PTE LTD,SG
1749,231410,BUNNINGS GROUP LTD,AU
1751,231411,NETWORK FOR ELECTRONIC TRANSFERS (S) PTE LTD,SG
1752,231412,SHANGHAI GENERAL MOTORS CORPORATION LIMITED,CN
1754,231413,ABU DHABI AIRPORT CO,AE
1755,231414,HL MANDO CORP. ALL RIGHTS RESERVED,KR
1756,231415,KUWAIT INTEGRATED PETROCHEMICAL INDUSTRIES COMPANY (KIPIC),AE
1759,231416,ADIENT INDIA PRIVATE LIMITED,IN
1762,231417,INTERMON OXFAM,ES
1764,231418,SYKEHUSPARTNER IKT,NO
1765,231419,MOTHERSON SUMI SYSTEMS LTD,IN
1766,231420,YPTO,BE
1770,231421,CREDIT SUISSE,IN
1772,231422,CAPGEMINI,AU
